time,rms_energy,spectral_centroid,spectral_rolloff,spectral_bandwidth,spectral_flatness,zero_crossing_rate,dissonance
0.0,0.1205438449978828,2101.7822789760035,2648.583984375,3528.467409715762,0.1954452097415924,0.0428571428571428,0.05585045296797833
0.1,0.1242365390062332,2100.5236856372508,2670.1171875,3527.8689548392745,0.1972576081752777,0.0408163265306122,0.05920649430911286
0.2,0.0932205840945243,2131.495986425058,2648.583984375,3588.666488543641,0.2062006741762161,0.0408163265306122,0.07053373674145276
0.3,0.0826022699475288,1539.935079655795,1765.72265625,2645.43594629682,0.1174919009208679,0.0365079365079365,0.0007139090551696992
0.4,0.0583613403141498,1398.944036658283,1593.45703125,2512.448782295344,0.1029316037893295,0.0374149659863945,0.007286339182584046
0.5,0.0662519708275795,2040.735891673366,2820.849609375,3744.1552117233136,0.2108736634254455,0.0292517006802721,0.07526099185139351
0.6,0.0635237023234367,2599.876415989814,4758.837890625,4413.256508928204,0.2920610010623932,0.0276643990929705,0.2967220392309917
0.7,0.0431881919503212,2302.4003881405747,3423.779296875,4054.698944091724,0.2467781603336334,0.0326530612244898,0.15104863653310974
0.8,0.0610444098711013,2423.1370728776196,3789.84375,4171.750771900118,0.2600957751274109,0.0337868480725623,0.19143233218225622
0.9,0.0745271295309066,2628.2320061920677,4715.771484375,4398.563371626552,0.288580983877182,0.0319727891156462,0.2871346466160151
1.0,0.0684136822819709,2398.432052334308,3574.51171875,4088.7937453801246,0.2501711249351501,0.0390022675736961,0.16501553654789375
1.1,0.0621921718120574,1942.4242892687928,2174.853515625,3422.884790201162,0.1816167533397674,0.0342403628117913,0.0308757486358283
1.2,0.0660628005862236,1618.9951775605862,1830.322265625,2845.067554690881,0.130458578467369,0.0396825396825396,0.0
1.3,0.0547771267592906,1489.8626986375896,1701.123046875,2730.316149527634,0.1178456097841262,0.03718820861678,0.001157952125730296
1.4,0.0520815253257751,2093.649592065398,2906.982421875,3890.886501378408,0.2236627787351608,0.028798185941043,0.0983233349920858
1.5,0.0605753697454929,2075.9495324735603,2648.583984375,3846.92725573601,0.2162394970655441,0.0265306122448979,0.08472815623331026
1.6,0.0462718643248081,1933.8995322031112,2239.453125,3643.998862654879,0.1962481290102005,0.0303854875283446,0.04867816338812087
