time,rms_energy,spectral_centroid,spectral_rolloff,spectral_bandwidth,spectral_flatness,zero_crossing_rate,dissonance
0.0,0.0880718752741813,2514.1061809867583,3596.044921875,3253.057457846222,0.2033940255641937,0.0759637188208616,0.06498449179337294
0.1,0.0895261093974113,2109.1806552133544,3186.9140625,3035.1823183105976,0.1667839139699936,0.0485260770975056,0.01751926029974905
0.2,0.0959319472312927,2149.9379557458324,3208.447265625,3123.2048798668347,0.1758279651403427,0.0496598639455782,0.027025751459898845
0.3,0.1274963021278381,2254.288708668165,3294.580078125,3229.2241112398974,0.1854539662599563,0.0587301587301587,0.041817377240065026
0.4,0.1219454184174537,2771.075181479267,4629.638671875,3963.2335171878417,0.2701411545276642,0.0575963718820861,0.2364501033143357
0.5,0.1395718157291412,2980.5291895265304,5512.5,4283.364287423564,0.314993143081665,0.0430839002267573,0.4102186422601072
0.6,0.0886755511164665,2538.7722012955323,4263.57421875,3795.4526433439632,0.2496057897806167,0.0503401360544217,0.16753443131339524
0.7,0.100963570177555,2303.2836996077467,3552.978515625,3699.014842783771,0.2280047088861465,0.0392290249433106,0.11577361747024167
0.8,0.1010858863592147,3144.152174601456,6546.09375,4445.698347900177,0.3417530357837677,0.0489795918367346,0.5182793705180437
0.9,0.0978503972291946,2840.106965001204,5490.966796875,3963.156561155961,0.2804380059242248,0.0503401360544217,0.26480152615332925
1.0,0.068138837814331,2012.1502843533976,3165.380859375,2949.270427797676,0.1623168587684631,0.0535147392290249,0.012434438745703592
1.1,0.0519997701048851,1706.8782685580766,2605.517578125,2249.7264733637608,0.0994558036327362,0.0523809523809523,0.009597918929577804
1.2,0.0669711232185363,2569.0289633331968,3940.576171875,3974.6547274543273,0.2635065019130707,0.0458049886621315,0.20303889098877062
1.3,0.1085386648774147,2562.4816916658833,4629.638671875,3512.8189330809946,0.2309684455394745,0.0569160997732426,0.12385478323596516
1.4,0.1255744248628616,2617.8150211916886,4026.708984375,3442.413758603747,0.2253898680210113,0.0721088435374149,0.11405029986965959
1.5,0.1280531585216522,3013.9882277240317,5361.767578125,4166.06450742989,0.3030668199062347,0.0551020408163265,0.35744235134137886
1.6,0.1188794896006584,2636.3551786433286,4478.90625,3771.411258187256,0.2550092041492462,0.0532879818594104,0.1891626351353877
1.7,0.1324209570884704,2393.871654817487,3617.578125,3386.873854637647,0.2110499590635299,0.0573696145124716,0.08493827615950118
1.8,0.0974031239748001,2920.60638962987,4909.5703125,4089.715318768003,0.2974409461021423,0.0634920634920634,0.32644066014131184
1.9,0.1175180897116661,3087.909515082584,6223.095703125,4134.544370780888,0.3036412596702575,0.0546485260770975,0.3563902044970388
2.0,0.089519590139389,2413.0754616896807,4134.375,3390.0826975525592,0.2083157747983932,0.0521541950113378,0.0737628682612415
2.1,0.0932165533304214,1784.6275042276982,3100.78125,2659.2889788207517,0.1289948970079422,0.0448979591836734,0.0
2.2,0.1013000309467315,2914.9298919370563,5124.90234375,4123.915351922887,0.2945796847343445,0.0560090702947845,0.3167267574737429
2.3,0.1299877613782882,3179.8662319065543,5943.1640625,4325.469791216092,0.3384629786014557,0.0566893424036281,0.5132778433531769
2.4,0.1325001120567321,2791.5906392163897,4931.103515625,4148.409153798229,0.2918881177902221,0.0494331065759637,0.31510775130837604
2.5,0.1154230907559394,2526.9944371164456,4177.44140625,3858.025541032688,0.2507108151912689,0.0507936507936507,0.17601931109234367
2.6,0.1090510487556457,1872.5016548328772,3143.84765625,2718.957166993182,0.135756179690361,0.0505668934240362,0.0008050990968582432
2.7,0.0876447334885597,2348.9316514279863,3617.578125,3569.808580177578,0.2228578031063079,0.046938775510204,0.10226755318448047
2.8,0.1071398705244064,2613.706727849208,4048.2421875,3747.83953113303,0.2504053115844726,0.0768707482993197,0.17328003402686176
2.9,0.1199240535497665,2178.023328502049,3251.513671875,2901.65372059511,0.1611114889383316,0.0532879818594104,0.01462831610316496
3.0,0.0904053226113319,1832.3861420043816,2906.982421875,2619.061059514196,0.1264327764511108,0.0448979591836734,0.0
3.1,0.1175904050469398,2356.3433860061086,3811.376953125,3239.5766414350865,0.1906779110431671,0.0494331065759637,0.048294839083814746
3.2,0.1103081926703453,2561.5883086305357,3983.642578125,3197.030128535264,0.1954065263271331,0.0804988662131519,0.054557307081961215
3.3,0.1348762810230255,2509.0226782019386,4091.30859375,3379.797461083029,0.2135316282510757,0.0628117913832199,0.09018637163128934
3.4,0.1623871177434921,2449.174833598873,4285.107421875,3505.83705987408,0.2243062853813171,0.0442176870748299,0.11775979923941247
3.5,0.1528799682855606,2444.1834387961935,3660.64453125,3379.2988767328184,0.2104989439249038,0.0587301587301587,0.08689635059159578
3.6,0.1086469516158104,2582.653238402496,4177.44140625,3594.7173525695493,0.2377660423517227,0.0600907029478458,0.14049647949199423
3.7,0.0998987704515457,2786.711943243661,4931.103515625,3897.2421381425656,0.2766680419445038,0.0523809523809523,0.252668932590442
3.8,0.0998070910573005,2489.6125208385865,3962.109375,3804.6573369184,0.2494589388370514,0.0505668934240362,0.16938354654681484
3.9,0.1419053375720977,2608.52578474086,4543.505859375,3838.766229294716,0.2540074288845062,0.0526077097505668,0.19106467377428316
4.0,0.1470524966716766,2094.1828773311545,3251.513671875,3014.48927396729,0.1687951683998108,0.0591836734693877,0.02345185247966678
4.1,0.1107902154326438,2171.270407880514,3316.11328125,2973.3040998183833,0.1714005768299102,0.0492063492063492,0.023499126030542983
4.2,0.0976125076413154,2089.587275784917,3229.98046875,3076.494773834665,0.1719816923141479,0.0526077097505668,0.022992711280329908
4.3,0.1010884419083595,1806.4919827189424,3079.248046875,2740.874006679641,0.1341372281312942,0.0458049886621315,0.0003516240278015675
4.4,0.1190899685025215,2458.499588511402,3983.642578125,3446.4133641034987,0.2207512855529785,0.0539682539682539,0.10277166332699504
4.5,0.0882758647203445,2484.558352961169,4048.2421875,3552.9520425690393,0.2308906763792038,0.0473922902494331,0.12037888493333272
4.6,0.0695332661271095,1912.1284077709352,2756.25,3016.3305863050637,0.1584527492523193,0.0424036281179138,0.009807673802754461
4.7,0.0685739740729332,1751.1661171114172,2670.1171875,2438.9748319120818,0.1111083030700683,0.0530612244897959,0.0028711840366827607
4.8,0.0682936012744903,1777.0773174204885,2648.583984375,2731.479976178328,0.1342784017324447,0.0426303854875283,2.603705144844822e-06
4.9,0.1318511962890625,2988.9593844145415,5383.30078125,4365.872005622921,0.3124562799930572,0.0605442176870748,0.39653723296357346
5.0,0.1706259548664093,2854.0564806774537,5297.16796875,4048.238136105187,0.2867593765258789,0.0528344671201814,0.3065262616338382
5.1,0.1826813966035843,2319.0104180922913,3725.244140625,3274.7842074188447,0.1898153871297836,0.0444444444444444,0.0543388799360573
