time,rms_energy,spectral_centroid,spectral_rolloff,spectral_bandwidth,spectral_flatness,zero_crossing_rate,dissonance
0.0,0.0018616925226524,2618.928950443224,7084.423828125,4615.099935299631,0.2847130894660949,0.0260770975056689,0.2536162563246721
0.1,0.0015996258007362,3086.692772686401,8484.08203125,4860.479606250046,0.3415470719337463,0.028798185941043,0.4810284937546762
0.2,0.0017389630666002,3046.820411021124,8850.146484375,4813.41919759314,0.3143317699432373,0.0360544217687074,0.3627921491734253
0.3,0.0015944542828947,2925.2586059744526,8161.083984375,4553.124671721807,0.2761006653308868,0.0360544217687074,0.22560516481838086
0.4,0.0017343625659123,2588.676214598072,7536.62109375,4362.874931469579,0.2371357381343841,0.0281179138321995,0.11874657049173407
0.5,0.0037300824187695,5991.809000548826,12101.66015625,4996.795825751124,0.3805777132511139,0.2090702947845805,0.6843153531430582
0.6,0.007268987596035,2952.021912740407,6933.69140625,3866.163938748856,0.2735104858875274,0.0666666666666666,0.21939811008938004
0.7,0.0065568573772907,2606.664811447182,5318.701171875,3930.061411850736,0.2734313607215881,0.0505668934240362,0.21911559885046414
0.8,0.0043660080991685,2651.832841112955,5447.900390625,3714.054896347248,0.2603437304496765,0.0498866213151927,0.17991527200065788
0.9,0.0128250839188694,2216.6615849383347,3079.248046875,2782.5780985787137,0.1420524716377258,0.0884353741496598,0.000633703404183148
1.0,0.0133755058050155,2805.233091445817,4242.041015625,3940.150685879332,0.2669201791286468,0.0918367346938775,0.20096155135687474
1.1,0.0120403226464986,3507.89771337394,7041.357421875,4679.253446183494,0.3630786836147308,0.0687074829931972,0.591903958313124
1.2,0.0076333153992891,3432.8271476763252,7105.95703125,4768.406801316496,0.3687225878238678,0.0725623582766439,0.6187841193418238
1.3,0.0076962690800428,2979.242984062046,5275.634765625,4376.2168587823335,0.3094251751899719,0.07437641723356,0.34659585535680904
1.4,0.0051908358000218,2309.6092147124336,3811.376953125,3806.431721907372,0.2291639894247055,0.0356009070294784,0.10267457925977404
1.5,0.003460822859779,1969.525058543421,3229.98046875,3686.0129727265944,0.1952342689037323,0.0326530612244898,0.04248529190087838
1.6,0.0028956935275346,2111.353419109382,4349.70703125,3854.9181574182535,0.2132498025894165,0.0303854875283446,0.07068096729362774
1.7,0.0024868086911737,2399.4550251318446,5857.03125,4118.567298907934,0.2341533303260803,0.028798185941043,0.11250194590177344
1.8,0.0019357914570719,2526.894890549116,6675.29296875,4138.355634228223,0.2277344763278961,0.0240362811791383,0.09851454383537614
1.9,0.0016201231628656,3004.5724912355317,8419.482421875,4466.258658206849,0.2578714787960052,0.028344671201814,0.17183741709669847
2.0,0.0015751695027574,2979.2611306298486,8225.68359375,4449.390799991214,0.239849179983139,0.0308390022675736,0.12557589147319762
2.1,0.0017405725084245,3307.365676385435,9323.876953125,4839.906560073297,0.336112380027771,0.0285714285714285,0.4566191411771472
2.2,0.0016426189104095,3131.577898183332,8785.546875,4778.30688290127,0.3294221758842468,0.0244897959183673,0.426780055214184
2.3,0.001471850904636,3086.1693240726813,8570.21484375,4844.4765623286075,0.3362053632736206,0.0308390022675736,0.45646762194962653
2.4,0.0011725837830454,3439.7521653785757,9496.142578125,5045.559304431409,0.3703524172306061,0.0410430839002267,0.6235419434301958
2.5,0.0017220929730683,3474.316235395976,9625.341796875,5046.588622740387,0.3759388625621795,0.0301587301587301,0.6540411437518594
2.6,0.003762854496017,2848.8175441350854,6438.427734375,4461.163858585734,0.307751715183258,0.0387755102040816,0.33859066320608433
2.7,0.0111502977088093,3987.862822684934,10422.0703125,4975.304388918718,0.3854972124099731,0.0684807256235827,0.7111515159384768
2.8,0.0086456416174769,3760.295305819631,9237.744140625,4806.992780974694,0.3790431618690491,0.0419501133786848,0.6755261939304481
2.9,0.0214284658432006,3605.287383937734,7751.953125,4706.381039337053,0.3805170357227325,0.0607709750566893,0.6887679744047985
3.0,0.0334320180118083,2708.913038100583,3983.642578125,3820.725466642904,0.2507814764976501,0.0770975056689342,0.15973327587213715
3.1,0.037985872477293,1806.48666139797,2260.986328125,2653.63727730538,0.1252790689468383,0.0410430839002267,0.0
3.2,0.0243759360164403,2286.292947749173,3122.314453125,3578.5966797264377,0.2146272212266922,0.0396825396825396,0.0767290898154368
3.3,0.0169571507722139,3211.0307676810917,6395.361328125,4593.170492787621,0.3417457342147827,0.0537414965986394,0.4889449030448398
3.4,0.022397942841053,3003.80532023025,4392.7734375,3914.3191791398526,0.2683322727680206,0.0875283446712018,0.20785606778143126
3.5,0.0187803525477647,2806.918944803833,3919.04296875,3500.8492771927126,0.2235645353794098,0.0802721088435374,0.09347662783534928
3.6,0.0086646387353539,2159.5678974663883,3660.64453125,2703.271874632695,0.1264337599277496,0.0718820861678004,3.3047785896025466e-05
3.7,0.004576395265758,3117.148425943821,4758.837890625,3987.520105159467,0.2906537652015686,0.082766439909297,0.27691236075477055
3.8,0.003584043122828,3288.6417592658745,5663.232421875,4302.970974711376,0.3190278708934784,0.073922902494331,0.38517181808407525
3.9,0.0024789257440716,2493.879300031901,4694.23828125,4009.933713601892,0.2475871592760086,0.0435374149659863,0.14513967970618097
4.0,0.0015678994823247,3331.650044877218,8484.08203125,4598.793655102535,0.3365902006626129,0.0421768707482993,0.4593476067135004
4.1,0.0012550803367048,3423.640600719889,8527.1484375,4616.883914576316,0.3397509753704071,0.054875283446712,0.4735722341406972
4.2,0.0011979691917076,3926.6717626273785,10077.5390625,5065.882642028553,0.4135341048240661,0.0471655328798185,0.873871556730851
4.3,0.001559238648042,4190.310399072185,10658.935546875,5012.430734449441,0.3831833600997925,0.046485260770975,0.6960022694629455
4.4,0.0016838570591062,3642.5209311863714,9991.40625,4912.0114446721855,0.3292907476425171,0.0303854875283446,0.42716227012589986
4.5,0.0017771234270185,3013.1244586716125,7321.2890625,4475.50629632486,0.3040464520454407,0.0344671201814058,0.32394481573269135
4.6,0.0044272555969655,2379.2410734021305,4177.44140625,3531.9281916950595,0.2065806090831756,0.0492063492063492,0.059863966029027486
4.7,0.0108249224722385,3850.4563312940336,9302.34375,4575.07950615352,0.3464418351650238,0.0725623582766439,0.5089580734468532
4.8,0.010086721740663,3526.2039539287784,7838.0859375,4300.7528711955665,0.3405141532421112,0.064172335600907,0.4812167454075137
4.9,0.009245328605175,2682.335737374819,4242.041015625,3557.1021850305256,0.2311236560344696,0.0582766439909297,0.1079420706045292
5.0,0.0091591607779264,1938.9654965587983,3768.310546875,2626.6177894502825,0.1264607161283493,0.0480725623582766,6.7953754217646445e-06
5.1,0.0150097627192735,2091.6672271065454,3208.447265625,2773.1820897641037,0.1452865004539489,0.0616780045351473,0.0014967245510098283
5.2,0.0148265864700078,2415.8348930573793,3359.1796875,3284.206087924556,0.1923787742853164,0.0630385487528344,0.040062135177847756
5.3,0.0066031082533299,2913.206628166153,4801.904296875,4316.407469044695,0.3004679381847381,0.0544217687074829,0.3126878072858654
5.4,0.0061608171090483,2661.819349620034,4177.44140625,4126.98497200339,0.2672933638095855,0.0532879818594104,0.20083263299900184
5.5,0.0040045990608632,2076.050579681349,2971.58203125,2954.1119415992257,0.1428789943456649,0.0623582766439909,0.0007271546331474504
5.6,0.0031851143576204,2546.606887591671,4091.30859375,3474.949068860675,0.2086080610752105,0.0834467120181405,0.06296124215065221
5.7,0.0023451577872037,3274.107289834246,6309.228515625,4206.099947302222,0.3094546198844909,0.1002267573696145,0.34503925077909287
5.8,0.0017704626079648,3102.08828085244,6933.69140625,4249.424088873783,0.294680118560791,0.0535147392290249,0.28962061051637844
5.9,0.0016680979169905,3649.864147623691,8914.74609375,4872.902757128664,0.3988991975784302,0.0448979591836734,0.7851791278364556
6.0,0.0016734087839722,3505.7987211270606,9173.14453125,5157.76772680473,0.3960689008235931,0.0446712018140589,0.7669474926141285
6.1,0.0013708941405639,4176.167411326229,10615.869140625,5179.088757743619,0.4440880715847015,0.045578231292517,1.0
