time,rms_energy,spectral_centroid,spectral_rolloff,spectral_bandwidth,spectral_flatness,zero_crossing_rate,dissonance
2.4,0.0134348813444376,2437.9396818260334,3811.376953125,2792.2830068854996,0.1477506309747696,0.0723356009070294,0.0022836981002638352
2.5,0.0111473817378282,2386.4455156130625,3617.578125,3245.864130800686,0.1878243684768676,0.0716553287981859,0.033688153870327794
2.6,0.0055224341340363,2437.9178750919687,3854.443359375,3207.46828772587,0.1912568807601928,0.0664399092970521,0.03756864474756871
2.7,0.0110923247411847,2237.4048504471543,3983.642578125,2342.0883956271796,0.1083010658621788,0.0530612244897959,0.005923561250685374
2.8,0.0335902012884616,2487.6014238916055,5340.234375,3344.791855416161,0.1737232804298401,0.0668934240362811,0.019906353514518298
2.9,0.0126644913107156,2573.025422226043,5232.568359375,3267.298367798648,0.1834514290094375,0.0861678004535147,0.028382083708150426
3.0,0.0093363570049405,3174.7353330419355,5189.501953125,3130.017254936477,0.2229282259941101,0.0879818594104308,0.09112181527358948
3.1,0.0128323314711451,2800.448726620595,5275.634765625,3337.738904110142,0.2160426527261734,0.0519274376417233,0.07792739262293212
3.2,0.0352989174425601,3518.1135873070743,5598.6328125,4175.021760569188,0.2912984192371368,0.0861678004535147,0.2878565398523539
3.3,0.0162418745458126,3437.02606694713,5813.96484375,4204.776824040903,0.3050223886966705,0.0848072562358276,0.33319988579585696
3.4,0.0085534378886222,2741.538565131356,5383.30078125,2754.1741345039213,0.1507407873868942,0.101360544217687,0.003157292815411698
3.5,0.0100585529580712,2378.016767866373,4371.240234375,2308.372806586739,0.1013437882065773,0.0664399092970521,0.01022572674936196
3.6,0.0070674302987754,2409.8456264965976,4134.375,3592.4043326023593,0.2231588661670684,0.0582766439909297,0.09033190535170461
3.7,0.0072703985497355,2173.65133915788,3854.443359375,2680.980426287091,0.1491217315196991,0.0551020408163265,0.002548363319816941
3.8,0.0061767604202032,2032.9755478150032,3380.712890625,2950.411162644038,0.1600485295057296,0.0340136054421768,0.007876933884136192
3.9,0.0343485251069068,3177.204350045887,5340.234375,3157.4265975894855,0.1933575570583343,0.0809523809523809,0.04375981354098268
4.0,0.0125783290714025,2834.9924650716985,5211.03515625,2960.3005905308723,0.151495948433876,0.0977324263038548,0.0036707190872125725
