time,rms_energy,spectral_centroid,spectral_rolloff,spectral_bandwidth,spectral_flatness,zero_crossing_rate,dissonance
0.0,0.0013153434265404,2465.7574446862054,5727.83203125,4145.971514696145,0.2699142694473266,0.0133786848072562,0.20712770919563211
0.1,0.0013336860574781,2760.341987724502,6761.42578125,4818.439464557892,0.3319165110588074,0.0272108843537414,0.43741509665385675
0.2,0.0015126897487789,2722.0518878443395,6524.560546875,4889.871497088293,0.3279339969158172,0.0090702947845804,0.42060065560470256
0.3,0.0228998493403196,3464.6574769237154,5878.564453125,2898.809160627305,0.1418319046497345,0.0351473922902494,0.0010003664958979969
0.4,0.1139292567968368,3150.2400631831233,4974.169921875,2752.954771073224,0.1516409814357757,0.0968253968253968,0.007815516838143756
0.5,0.0231095273047685,2917.146206617164,4005.17578125,2987.2015291237076,0.1865546852350235,0.0938775510204081,0.03360725770879261
0.6,0.054553173482418,3539.0626210840924,6266.162109375,2802.7755750023935,0.1466747671365738,0.1018140589569161,0.0031484453811112165
0.7,0.0564073137938976,3525.7982882478204,6201.5625,3233.5289391438414,0.2368560582399368,0.1038548752834467,0.12965677146311638
0.8,0.0159170050173997,3868.901684563744,7062.890625,4529.264716516239,0.392455130815506,0.0866213151927437,0.7554672950461747
0.9,0.0123106697574257,3238.4428939419863,4608.10546875,3759.658800299157,0.2808517515659332,0.0900226757369614,0.24594136273671774
1.0,0.0551661066710948,3460.3380976073454,6158.49609375,2933.947132544559,0.1678456515073776,0.1034013605442176,0.01655185348768969
1.1,0.0805437192320823,3499.692510602159,6180.029296875,3398.758244148238,0.2446864545345306,0.0829931972789115,0.15403835025568227
1.2,0.0691816061735153,3203.7186359853367,5081.8359375,3506.18464700839,0.2451754212379455,0.1124716553287981,0.15219375737282329
1.3,0.0279157888144254,3035.380236127405,4715.771484375,3400.0113082160015,0.2355218827724456,0.0829931972789115,0.1212520728585979
1.4,0.0125294858589768,2986.386975108577,4134.375,3629.6162737751847,0.2569907009601593,0.0795918367346938,0.17319453073994853
1.5,0.0271153636276721,3919.794643088645,6610.693359375,3539.5787343484153,0.2844119966030121,0.0941043083900226,0.26283376284298804
1.6,0.0519199445843696,3758.2005624497247,6459.9609375,3527.472982334283,0.2703903019428253,0.1058956916099773,0.22206765994570585
1.7,0.012633342295885,2514.344798993352,3509.912109375,3123.7110597725696,0.1899027973413467,0.0786848072562358,0.03657246551849908
1.8,0.0931149795651435,3328.1787872468,4565.0390625,3712.050438363992,0.2705551981925964,0.0995464852607709,0.2319006535985515
1.9,0.0257096234709024,3497.516173862364,5297.16796875,3994.4909466442296,0.3119077980518341,0.0841269841269841,0.36388464396341036
2.0,0.0144290030002594,2306.9333654669203,3466.845703125,2237.816557940389,0.1056023612618446,0.0766439909297052,0.007285172335868162
2.1,0.0115888155996799,3819.39410891692,6589.16015625,3240.729208672353,0.2157990038394928,0.0702947845804988,0.07855068766856514
2.2,0.0991197228431701,3503.934029875103,5706.298828125,3111.848968178305,0.2038299143314361,0.0941043083900226,0.06802440239406925
2.3,0.062833733856678,2977.0938842510172,4371.240234375,3472.9582592319175,0.242960900068283,0.1020408163265306,0.1452417702683084
2.4,0.0335213914513587,2809.6956846296493,3919.04296875,3532.623804599183,0.2389184832572937,0.0721088435374149,0.13018468067820865
2.5,0.0185167659074068,2787.977473979105,3919.04296875,3576.8517089932748,0.2434394657611847,0.0655328798185941,0.13858777285397944
2.6,0.0120837446302175,2954.6757585898504,4500.439453125,4046.820512882433,0.2860920429229736,0.064172335600907,0.26304077911487245
2.7,0.0233771558851003,4134.252213841526,6589.16015625,3666.028422295367,0.2997868061065674,0.092063492063492,0.31776790873075406
2.8,0.071029745042324,3645.305426586565,6266.162109375,3380.984256943103,0.2532023787498474,0.1038548752834467,0.1751344564335975
2.9,0.0235734246671199,2730.1133090055932,4005.17578125,3319.9995884547952,0.2190652042627334,0.0689342403628117,0.08526167474239436
3.0,0.0932089239358902,2818.612382225486,4500.439453125,2903.434057736996,0.1807767301797866,0.0875283446712018,0.03271755030423902
3.1,0.0509147010743618,2644.421744605485,4177.44140625,2796.8648115567853,0.1585113108158111,0.0793650793650793,0.00903952163607468
3.2,0.0343669801950454,4315.127541037762,7708.88671875,4547.0353703553355,0.4199579358100891,0.0839002267573696,0.9343400829844392
3.3,0.1320556551218032,3780.339482974648,6459.9609375,4024.947921464811,0.3331541121006012,0.0843537414965986,0.4907301013704363
3.4,0.0351239554584026,2105.6758436857904,3057.71484375,2134.509745775457,0.0986279398202896,0.0741496598639455,0.010862685892559119
3.5,0.0243451166898012,2540.453150407598,3574.51171875,3333.547685649983,0.2083632051944732,0.0712018140589569,0.06553038059740894
3.6,0.0408810339868068,3806.224344367541,6567.626953125,4025.016938110376,0.3338660001754761,0.0834467120181405,0.46309588856861367
3.7,0.0583096481859684,3628.980418696359,6180.029296875,3542.1889195889694,0.2922528982162475,0.0868480725623582,0.29808059768138
