time,rms_energy,spectral_centroid,spectral_rolloff,spectral_bandwidth,spectral_flatness,zero_crossing_rate,dissonance
0.0,0.1058345139026641,2270.3681010588616,3854.443359375,3572.439154132185,0.2137931138277053,0.0489795918367346,0.0861893596478943
0.1,0.1192570403218269,2637.165213225082,5297.16796875,4513.243617078351,0.3054079711437225,0.0170068027210884,0.36355780465506504
0.2,0.1705815494060516,2254.266187205065,3875.9765625,4056.95171176503,0.2466434985399246,0.0201814058956916,0.1759992314817976
0.3,0.1412580460309982,1463.682708185278,2605.517578125,2500.2421550460604,0.0913040563464164,0.0249433106575963,0.010889071565626645
0.4,0.1470202803611755,1628.8417712557714,3229.98046875,3040.726608623824,0.1464845240116119,0.0265306122448979,0.005971730708806507
0.5,0.1162569224834442,2095.333603130367,3919.04296875,3770.275315322505,0.2203458845615387,0.0183673469387755,0.10116466762584175
0.6,0.0868608281016349,2406.719081967442,4629.638671875,3795.454130532505,0.2434913218021392,0.0340136054421768,0.15071741581809925
0.7,0.076880045235157,2020.581531184141,3509.912109375,3039.3988889253756,0.1633017063140869,0.0489795918367346,0.013676917121496405
0.8,0.076772429049015,1994.8206939043923,3466.845703125,2969.6510463439904,0.1562529355287552,0.0478458049886621,0.008653679907160814
0.9,0.0916983485221862,2808.4180650752264,5318.701171875,4271.4324877348845,0.2935993373394012,0.0537414965986394,0.30982644452631947
1.0,0.1013367474079132,3029.8287998377764,5426.3671875,4275.217948929317,0.311206966638565,0.0768707482993197,0.38168537650646583
1.1,0.0710063576698303,2752.1668820847954,4737.3046875,3984.859794768732,0.2752010524272918,0.0510204081632653,0.24069780570860733
1.2,0.0790248662233352,2684.390464466915,4651.171875,4290.147355843593,0.2943640053272247,0.028344671201814,0.3098495879149317
1.3,0.0820565521717071,2284.099701953348,4069.775390625,3671.4746274777303,0.2228296250104904,0.0396825396825396,0.10109775331153932
1.4,0.0739584267139434,2050.8378257115437,4220.5078125,2744.1083186384512,0.1249498575925827,0.0727891156462585,0.0
1.5,0.1269640624523162,2753.6195414789036,4435.83984375,3907.063663774714,0.2584838569164276,0.0580498866213151,0.20133562275339612
1.6,0.0963731706142425,2937.742510824031,5684.765625,4373.503088636727,0.3033645153045654,0.0478458049886621,0.3488326287458844
1.7,0.084661491215229,2117.7055144187707,4048.2421875,3441.9657863872503,0.2006974965333938,0.0439909297052154,0.05962796359274959
1.8,0.1270405948162078,1753.44582233396,3380.712890625,3027.9163213603483,0.1562484204769134,0.0253968253968253,0.011145160231137687
1.9,0.132793515920639,2357.384277119627,4112.841796875,3911.4342541311657,0.2455830574035644,0.0306122448979591,0.1653888535512821
2.0,0.1379530578851699,2411.1077145499194,4177.44140625,3738.696953196617,0.2375342696905136,0.036734693877551,0.145324146718871
2.1,0.1440546661615371,1928.998000864813,3143.84765625,3094.5738053986315,0.1604501903057098,0.0358276643990929,0.015503300669725018
2.2,0.1796887814998626,2266.8769232789023,4134.375,3767.4080547003623,0.2218770533800125,0.0498866213151927,0.11460200529128363
2.3,0.1888758093118667,2327.3433393347136,4177.44140625,4099.946445644632,0.25192791223526,0.0285714285714285,0.19491610274743598
2.4,0.1539954543113708,2389.4227109127614,4220.5078125,4304.646796721661,0.2735650539398193,0.019047619047619,0.25530124189311526
2.5,0.0989896655082702,2034.466072877369,3897.509765625,3496.4556040892376,0.2004327028989792,0.0326530612244898,0.06097172972010743
2.6,0.1096133887767791,1784.2620509022724,3294.580078125,2664.562605472613,0.1211311966180801,0.0383219954648526,0.0
2.7,0.125882863998413,1837.6998394549444,3617.578125,2952.881284769695,0.138717696070671,0.0344671201814058,0.0020154403751236837
2.8,0.1497368514537811,1654.8857104112542,2799.31640625,2859.765288182252,0.1293174773454666,0.0356009070294784,0.0002266473662939997
2.9,0.1356116682291031,1584.432716616854,2928.515625,2803.7713334750647,0.1291257739067077,0.0428571428571428,2.044166579240578e-06
3.0,0.1154448017477989,1702.1213604519935,3574.51171875,2502.3887698482317,0.1013322547078132,0.0505668934240362,0.0058744907424478415
3.1,0.0931187495589256,2621.1255941671334,4328.173828125,3931.805099806133,0.2594198882579803,0.0603174603174603,0.196272008595222
3.2,0.0974161103367805,2563.5633294673767,4155.908203125,3942.628172132974,0.2623350620269775,0.0478458049886621,0.2061356602618174
3.3,0.1078536361455917,1821.1056652560728,3660.64453125,2913.514661650367,0.1445469558238983,0.0482993197278911,0.0036030232813854274
3.4,0.1145930364727974,2309.8614355199043,4069.775390625,4079.943393620875,0.2529937028884887,0.0267573696145124,0.18211404600521844
3.5,0.0901404097676277,2376.227272551121,4112.841796875,4061.5856573418782,0.2550872564315796,0.0342403628117913,0.1829415205740183
3.6,0.0875300541520118,1854.6911619953123,3079.248046875,3242.122688403204,0.1711599975824356,0.0333333333333333,0.021361534428959723
3.7,0.1199234947562217,2123.3429318657804,3574.51171875,3776.560350499952,0.220695212483406,0.0299319727891156,0.10248876136809035
3.8,0.1135004311800003,2190.2412838292644,3875.9765625,3817.773290769107,0.231225848197937,0.0380952380952381,0.1249531869769564
3.9,0.1335462033748626,1828.068734781561,3531.4453125,3272.92208763868,0.1717210412025451,0.0310657596371882,0.025342967507449077
4.0,0.1402651369571685,1505.973544399447,2863.916015625,2844.7833911751472,0.1281647086143493,0.0213151927437641,0.0
4.1,0.1082994043827056,1528.0045824896442,2605.517578125,2756.5139566476864,0.1252194941043853,0.0263038548752834,0.0
4.2,0.0932970494031906,1732.6101630953715,2627.05078125,2895.702481209152,0.1454927921295166,0.0424036281179138,0.0036174179384751803
4.3,0.1091818138957023,2402.703754744878,4005.17578125,3963.673303796784,0.2550338208675384,0.0342403628117913,0.18701568269910884
4.4,0.1108021140098571,2526.713164675622,4629.638671875,4211.305649822197,0.2755657434463501,0.03718820861678,0.2511169898276616
4.5,0.0693190544843673,2186.303559560414,3488.37890625,3610.7676669077578,0.2193750143051147,0.0421768707482993,0.0919795561316415
4.6,0.0598396435379982,2345.568349471993,4349.70703125,3514.654463854813,0.21795454621315,0.0487528344671201,0.08768268155536343
4.7,0.0730354040861129,2402.559976204585,4414.306640625,3187.1927887097563,0.190812811255455,0.0653061224489796,0.04350609771802857
4.8,0.067312479019165,2062.8171651810303,3897.509765625,2633.9607441542375,0.1316600888967514,0.0761904761904762,0.0
4.9,0.0687018036842346,2357.4258737102145,3983.642578125,3772.806588441212,0.2421054393053054,0.0403628117913832,0.1437876136192095
5.0,0.1726628243923187,1922.0696109992673,3143.84765625,3486.4247398583843,0.1925684213638305,0.0208616780045351,0.057287525536735225
5.1,0.1136176139116287,2433.5903866648623,4005.17578125,3966.657205422136,0.2541749179363251,0.0369614512471655,0.18551537951555833
